Artist,Title,Year,Nationality,Gender,Race,Ethnicity
Gustave Courbet,The Stone Breakers,1980,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,1980,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,1986,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,1991,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,1996,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2001,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2001,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2005,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2005,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2009,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2009,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2013,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2013,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2016,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2016,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,The Stone Breakers,2020,French,Male,White,Not Hispanic or Latinx
Gustave Courbet,Burial at Ornans,2020,French,Male,White,Not Hispanic or Latinx
Gustave Le Gray,Seascape and Rough Waves,1991,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,1980,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,1986,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,1991,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,1996,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,2001,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,2005,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,Jupiter and Semele,2009,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,The Apparition,2013,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,The Apparition,2016,French,Male,White,Not Hispanic or Latinx
Gustave Moreau,The Apparition,2020,French,Male,White,Not Hispanic or Latinx
Hannah Höch,Schnitt mit dem Küchenmesser Dada durch die erste Weimarer Bierbauchkulturewpoche Deutchlands (Cut With The Kitchen Knife Through The Last Weimar Deer Belly Cultural Epoch),1991,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Wiemar Beer Belly Cultural Epoch of Germany,2001,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Wiemar Beer Belly Cultural Epoch of Germany,2005,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Wiemar Beer Belly Cultural Epoch of Germany,2009,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Wiemar Beer Belly Cultural Epoch of Germany,2013,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Weimar Beer Belly Cultural Epoch of Germany,2016,German,Female,White,Not Hispanic or Latinx
Hannah Höch,Cut with the Kitchen Knife Dada through the Last Weimar Beer Belly Culutral Epoch of Germany,2020,German,Female,White,Not Hispanic or Latinx
Hannah Wilke,S.O.S. - Starification Object Series,2005,American,Female,White,Not Hispanic or Latinx
Hannah Wilke,S.O.S. - Starification Object Series,2009,American,Female,White,Not Hispanic or Latinx
Hannah Wilke,S.O.S. - Starification Object Series,2013,American,Female,White,Not Hispanic or Latinx
Hans Hofmann,Effervescence,1975,German-American,Male,White,Not Hispanic or Latinx
Hans Hofmann,Effervescence,1980,German-American,Male,White,Not Hispanic or Latinx
Hans Hofmann,Effervescence,1986,German-American,Male,White,Not Hispanic or Latinx
Hans Namuth,"Jackson Pollock painting in his studio in Springs, Long Island, New York, 1950",2009,German,Male,White,Not Hispanic or Latinx
Hans Namuth,"Jackson Pollock painting in his studio in Springs, Long Island, New York, 1950",2013,German,Male,White,Not Hispanic or Latinx
Hans Namuth,"Jackson Pollock painting in his studio in Springs, Long Island, New York, 1950",2016,German,Male,White,Not Hispanic or Latinx
Hans Namuth,"Jackson Pollock painting in his studio in Springs, Long Island, New York, 1950",2020,German,Male,White,Not Hispanic or Latinx
Hans von Marées,The Hesperides (II),1980,German,Male,White,Not Hispanic or Latinx
Helen Frankenthaler,Mountains and Sea,1991,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,Bay Side,1996,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,Bay Side,2001,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,Bay Side,2005,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,The Bay,2009,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,The Bay,2013,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,The Bay,2016,American,Female,White,Not Hispanic or Latinx
Helen Frankenthaler,The Bay,2020,American,Female,White,Not Hispanic or Latinx
Helen Oji,Mount St. Helens,2016,American,Female,Asian,Not Hispanic or Latinx
Helen Oji,Mount St. Helens,2020,American,Female,Asian,Not Hispanic or Latinx
Henri Cartier-Bresson,"Gare Saint-Lazare, Paris",1959,French,Male,White,Not Hispanic or Latinx
Henri Cartier-Bresson,"Seville, Spain",1991,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At The Moulin Rouge,1936,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1948,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1959,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1970,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1975,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1980,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1986,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1991,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,1996,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2001,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2005,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2009,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2013,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2016,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,Jane Avril,2016,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,At the Moulin Rouge,2020,French,Male,White,Not Hispanic or Latinx
Henri de Toulouse-Lautrec,Jane Avril,2020,French,Male,White,Not Hispanic or Latinx
Henri Matisse,La Desserte,1936,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Still Life: Apples on a Pink Tablecloth,1948,French,Male,White,Not Hispanic or Latinx
Henri Matisse,"Le Luxe, II",1959,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Still Life: Apples on a Pink Tablecloth,1959,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1970,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Le Luxe,1970,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Le Luxe,1975,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1975,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Le Luxe,1980,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1980,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1986,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1991,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),1996,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2001,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),2001,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2005,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),2005,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2009,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),2009,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2013,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),2013,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2016,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room (Harmony in Red),2016,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Woman with the Hat,2020,French,Male,White,Not Hispanic or Latinx
Henri Matisse,Red Room,2020,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Jungle,1936,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Jungle,1948,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Waterfall,1959,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1970,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1975,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1980,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1986,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1991,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,1996,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,2001,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,The Sleeping Gypsy,2005,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,Sleeping Gypsy,2009,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,Sleeping Gypsy,2013,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,Sleeping Gypsy,2016,French,Male,White,Not Hispanic or Latinx
Henri Rousseau,Sleeping Gypsy,2020,French,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,1980,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,1986,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,1991,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,1996,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2001,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2005,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2009,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2013,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2016,Swiss,Male,White,Not Hispanic or Latinx
Henry Fuseli,The Nightmare,2020,Swiss,Male,White,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,1991,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,1996,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2001,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2005,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2009,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2013,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2016,American,Male,Black or African American,Not Hispanic or Latinx
Henry Ossawa Tanner,The Thankful Poor,2020,American,Male,Black or African American,Not Hispanic or Latinx
Henry Peach Robinson,Women and Children in the Country,1991,British,Male,White,Not Hispanic or Latinx
Henry Peach Robinson,study for a composite picture,1991,British,Male,White,Not Hispanic or Latinx
Herbert Bayer,Weakness Into Strength,1948,Austrian-American,Male,White,Not Hispanic or Latinx
Hippolyte Jouvin,The Pont Neuf,1991,French,Male,White,Not Hispanic or Latinx
Hippolyte Jouvin,"The Pont Neuf, Paris",1996,French,Male,White,Not Hispanic or Latinx
Hippolyte Jouvin,"The Pont Neuf, Paris",2001,French,Male,White,Not Hispanic or Latinx
Hippolyte Jouvin,"The Pont Neuf, Paris",2005,French,Male,White,Not Hispanic or Latinx
Paul Delaroche,Death of the Duc de Guise,1996,French,Male,White,Not Hispanic or Latinx
Hokusai,Fuji Above Storm,1959,Japanese,Male,Asian,Not Hispanic or Latinx
Hokusai,"The Great Wave, from Thirty-Six Views of Mt. Fuji",1975,Japanese,Male,Asian,Not Hispanic or Latinx
Honoré Daumier,"Souvenir du Choleramorbus. An illustration for Fabre, Némésis Médicale",1926,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Uprising,1936,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Tenants and Landlords,1936,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Tenants and Landlords,1948,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Uprising,1948,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1959,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1970,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1970,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Uprising,1970,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1975,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1975,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Uprising,1975,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1980,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1980,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1986,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1986,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1991,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1991,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,1996,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,1996,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,2001,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,2001,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,2005,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Nadar Raising Photography to the Height of Art,2005,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,The Third-Class Carriage,2005,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,2009,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Third Class Carriage,2009,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Nadar Raising Photography to the Height of Art,2009,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,2013,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Third-Class Carriage,2013,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Nadar Raising Photography to the Height of Art,2013,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transnonain,2016,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Third-Class Carriage,2016,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Rue Transonain,2020,French,Male,White,Not Hispanic or Latinx
Honoré Daumier,Third-Class Carriage,2020,French,Male,White,Not Hispanic or Latinx
Huang Binhong,Recluse Dwelling on Xixia Mountain,2001,Chinese,Male,Asian,Not Hispanic or Latinx
Ilya Repin,A Religious Procession in the Kursk District,1980,Russian,Male,White,Not Hispanic or Latinx
Ilya Repin,A Religious Procession in the Kursk District,1986,Russian,Male,White,Not Hispanic or Latinx
Ilya Repin,Procession in the Kursk District,1991,Russian,Male,White,Not Hispanic or Latinx
Ilya Repin,A Religious Procession in the Kursk District,1996,Russian,Male,White,Not Hispanic or Latinx
Isaac Abrams,Untitled,1975,American,Male,White,Not Hispanic or Latinx
Isaac Abrams,Untitled,1980,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Number 29,1959,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1970,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1975,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1980,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1986,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1991,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,Lucifer,1996,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2001,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2005,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2009,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2013,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2016,American,Male,White,Not Hispanic or Latinx
Jackson Pollock,"Number I, 1950 (Lavender Mist)",2020,American,Male,White,Not Hispanic or Latinx
Jacob Lawrence,"No. 36, During the truce Toussaint is deceived and arrest by LeClerc. LeClerc led Toussaint to believe that he was sincere, believing that when Toussaint was out of the way, the Blacks would surrender",1991,American,Male,Black or African American,Not Hispanic or Latinx
